phenotype_id,fact_concept
88,RXNORM:406706
88,RXNORM:410062
88,RXNORM:432937
88,RXNORM:432938
88,RXNORM:835580
88,RXNORM:835587
88,RXNORM:835594
88,RXNORM:849894
88,RXNORM:849896
88,RXNORM:849898
88,RXNORM:991236
88,RXNORM:991239
88,RXNORM:991345
88,RXNORM:991346
88,RXNORM:991359
88,RXNORM:991361
88,RXNORM:991367
89,RXNORM:102579
89,RXNORM:104873
89,RXNORM:1359970
89,RXNORM:198207
89,RXNORM:198208
89,RXNORM:198847
89,RXNORM:199442
89,RXNORM:243507
89,RXNORM:243508
89,RXNORM:245350
89,RXNORM:250536
89,RXNORM:250537
89,RXNORM:312911
89,RXNORM:315200
89,RXNORM:411906
89,RXNORM:412723
89,RXNORM:413924
89,RXNORM:414076
89,RXNORM:428413
89,RXNORM:428414
89,RXNORM:429270
89,RXNORM:429271
89,RXNORM:433924
89,RXNORM:435597
89,RXNORM:435599
89,RXNORM:435602
89,RXNORM:755592
89,RXNORM:844907
90,RXNORM:102221
90,RXNORM:1053346
90,RXNORM:1236453
90,RXNORM:1236458
90,RXNORM:1313987
90,RXNORM:1360353
90,RXNORM:1656667
90,RXNORM:1656670
90,RXNORM:1658221
90,RXNORM:1658222
90,RXNORM:1658236
90,RXNORM:1658244
90,RXNORM:1658245
90,RXNORM:1658254
90,RXNORM:1658255
90,RXNORM:1658256
90,RXNORM:1658259
90,RXNORM:1658260
90,RXNORM:1658262
90,RXNORM:1658264
90,RXNORM:1658265
90,RXNORM:237443
90,RXNORM:237444
90,RXNORM:237954
90,RXNORM:240575
90,RXNORM:250431
90,RXNORM:251726
90,RXNORM:252459
90,RXNORM:308165
90,RXNORM:308169
90,RXNORM:308172
90,RXNORM:311437
90,RXNORM:412510
90,RXNORM:412511
90,RXNORM:412512
90,RXNORM:429906
90,RXNORM:756251
90,RXNORM:795781
90,RXNORM:829359
90,RXNORM:829734
90,RXNORM:829738
90,RXNORM:829747
90,RXNORM:829751
90,RXNORM:829757
90,RXNORM:829762
90,RXNORM:829764
90,RXNORM:866828
40,ICD10:I50.20
40,ICD10:I50.21
40,ICD10:I50.22
40,ICD10:I50.23
40,ICD9:428.20
40,ICD9:428.21
40,ICD9:428.22
40,ICD9:428.23
41,ICD10:I35.0
41,ICD10:Q25.3
41,ICD9:424.1
41,ICD9:747.22
42,ICD10:I46.2
42,ICD10:I46.8
42,ICD10:I46.9
42,ICD9:427.5
44,ICD10:I20.0
44,ICD10:I20.1
44,ICD10:I20.8
44,ICD10:I20.9
44,ICD9:411.1
44,ICD9:413.0
44,ICD9:413.1
44,ICD9:413.9
45,ICD10:I44.1
45,ICD10:I44.2
45,ICD10:I44.30
45,ICD10:I44.39
45,ICD10:I44.4
45,ICD10:I44.5
45,ICD10:I44.60
45,ICD10:I44.69
45,ICD10:I45.0
45,ICD10:I45.2
45,ICD10:I45.3
45,ICD10:I45.4
45,ICD10:I45.5
45,ICD10:I45.6
45,ICD10:I45.81
45,ICD10:I45.89
45,ICD10:I45.9
46,ICD10:I49.01
46,ICD10:I49.02
46,ICD10:I49.1
46,ICD10:I49.3
46,ICD10:I49.40
46,ICD10:I49.49
46,ICD10:I49.5
46,ICD10:I49.8
46,ICD10:I49.9
46,ICD9:427.0
46,ICD9:427.1
46,ICD9:427.2
46,ICD9:427.31
46,ICD9:427.32
46,ICD9:427.41
46,ICD9:427.42
46,ICD9:427.5
46,ICD9:427.60
46,ICD9:427.61
46,ICD9:427.69
46,ICD9:427.81
46,ICD9:427.89
46,ICD9:427.9
48,ICD10:I21.01
48,ICD10:I21.02
48,ICD10:I21.09
48,ICD10:I21.11
48,ICD10:I21.19
48,ICD10:I21.21
48,ICD10:I21.29
48,ICD10:I21.3
48,ICD10:I21.9
48,ICD10:I21.A1
48,ICD10:I21.A9
48,ICD9:410.0
48,ICD9:410.00
48,ICD9:410.01
48,ICD9:410.02
48,ICD9:410.1
48,ICD9:410.10
48,ICD9:410.11
48,ICD9:410.12
48,ICD9:410.2
48,ICD9:410.20
48,ICD9:410.21
48,ICD9:410.22
48,ICD9:410.3
48,ICD9:410.30
48,ICD9:410.31
48,ICD9:410.32
48,ICD9:410.4
48,ICD9:410.40
48,ICD9:410.41
48,ICD9:410.42
48,ICD9:410.5
48,ICD9:410.50
48,ICD9:410.51
48,ICD9:410.52
48,ICD9:410.6
48,ICD9:410.60
48,ICD9:410.61
48,ICD9:410.62
48,ICD9:410.80
48,ICD9:410.81
48,ICD9:410.82
48,ICD9:410.9
48,ICD9:410.90
48,ICD9:410.91
48,ICD9:410.92
49,ICD10:0210093
49,ICD10:0210098
49,ICD10:0210099
49,ICD10:021009W
49,ICD10:02100A3
49,ICD10:02100A8
49,ICD10:02100A9
49,ICD10:02100AW
49,ICD10:02100K9
49,ICD10:02100KW
49,ICD10:02100Z3
49,ICD10:02100Z8
49,ICD10:02100Z9
49,ICD10:021049W
49,ICD10:02104Z9
49,ICD10:0211093
49,ICD10:0211098
49,ICD10:0211099
49,ICD10:021109W
49,ICD10:02110A3
49,ICD10:02110A8
49,ICD10:02110A9
49,ICD10:02110AW
49,ICD10:02110Z3
49,ICD10:02110Z8
49,ICD10:02110Z9
49,ICD10:0212093
49,ICD10:0212099
49,ICD10:021209W
49,ICD10:02120A9
49,ICD10:02120AW
49,ICD10:02120Z8
49,ICD10:02120Z9
49,ICD10:02123D4
49,ICD10:0213099
49,ICD10:021309W
49,ICD10:021W0JB
49,ICD10:021W0JV
49,ICD10:021X0JD
49,ICD10:02Q00ZZ
49,ICD10:02Q03ZZ
49,ICD10:02Q50ZZ
49,ICD10:02Q70ZZ
49,ICD10:02QA0ZZ
49,ICD10:02QF0ZZ
49,ICD10:02QG0ZZ
49,ICD10:02QG4ZZ
49,ICD10:02QJ0ZG
49,ICD10:02QJ0ZZ
49,ICD10:02QQ4ZZ
49,ICD10:02QR0ZZ
49,ICD10:02QV0ZZ
49,ICD10:02QW0ZZ
49,ICD10:02QX0ZZ
49,ICD10:02RF08Z
49,ICD10:02RF0JZ
49,ICD10:02RF0KZ
49,ICD10:02RF38H
49,ICD10:02RF38Z
49,ICD10:02RF3JZ
49,ICD10:02RF3KZ
49,ICD10:02RF48Z
49,ICD10:02RG08Z
49,ICD10:02RG0JZ
49,ICD10:02RG0KZ
49,ICD10:02RH0JZ
49,ICD10:02RW0JZ
49,ICD10:02RX08Z
49,ICD10:02RX0JZ
49,ICD10:02RX0KZ
49,ICD10:02WA3MZ
49,ICD10:02WA3RZ
49,ICD10:02WAXQZ
49,ICD10:02WAXRZ
49,ICD10:02YA0Z0
49,ICD9:35.02
49,ICD9:35.11
49,ICD9:35.12
49,ICD9:35.14
49,ICD9:35.21
49,ICD9:35.22
49,ICD9:35.23
49,ICD9:35.24
49,ICD9:35.25
49,ICD9:35.26
49,ICD9:35.27
49,ICD9:35.28
49,ICD9:35.31
49,ICD9:35.32
49,ICD9:35.33
49,ICD9:35.39
49,ICD9:35.51
49,ICD9:35.52
49,ICD9:35.53
49,ICD9:35.61
49,ICD9:35.62
49,ICD9:35.70
49,ICD9:35.71
49,ICD9:35.72
49,ICD9:35.73
49,ICD9:35.95
49,ICD9:35.99
49,ICD9:37.4
49,ICD9:37.5
49,ICD9:39.22
49,ICD9:39.31
49,ICD9:39.32
50,ICD10:I82.0
50,ICD10:I82.1
50,ICD10:I82.210
50,ICD10:I82.211
50,ICD10:I82.220
50,ICD10:I82.290
50,ICD10:I82.291
50,ICD10:I82.3
50,ICD10:I82.401
50,ICD10:I82.402
50,ICD10:I82.411
50,ICD10:I82.412
50,ICD10:I82.413
50,ICD10:I82.419
50,ICD10:I82.421
50,ICD10:I82.422
50,ICD10:I82.423
50,ICD10:I82.429
50,ICD10:I82.431
50,ICD10:I82.432
50,ICD10:I82.433
50,ICD10:I82.439
50,ICD10:I82.441
50,ICD10:I82.442
50,ICD10:I82.443
50,ICD10:I82.449
50,ICD10:I82.491
50,ICD10:I82.492
50,ICD10:I82.493
50,ICD10:I82.499
50,ICD10:I82.4Y1
50,ICD10:I82.4Y2
50,ICD10:I82.4Y3
50,ICD10:I82.4Y9
50,ICD10:I82.4Z1
50,ICD10:I82.4Z2
50,ICD10:I82.4Z3
50,ICD10:I82.4Z9
50,ICD10:I82.501
50,ICD10:I82.502
50,ICD10:I82.503
50,ICD10:I82.509
50,ICD10:I82.511
50,ICD10:I82.512
50,ICD10:I82.513
50,ICD10:I82.519
50,ICD10:I82.521
50,ICD10:I82.522
50,ICD10:I82.523
50,ICD10:I82.529
50,ICD10:I82.531
50,ICD10:I82.532
50,ICD10:I82.533
50,ICD10:I82.539
50,ICD10:I82.541
50,ICD10:I82.542
50,ICD10:I82.543
50,ICD10:I82.549
50,ICD10:I82.591
50,ICD10:I82.592
50,ICD10:I82.593
50,ICD10:I82.599
50,ICD10:I82.5Y1
50,ICD10:I82.5Y2
50,ICD10:I82.5Y3
50,ICD10:I82.5Y9
50,ICD10:I82.5Z1
50,ICD10:I82.5Z2
50,ICD10:I82.5Z3
50,ICD10:I82.5Z9
50,ICD10:I82.601
50,ICD10:I82.602
50,ICD10:I82.609
50,ICD10:I82.611
50,ICD10:I82.612
50,ICD10:I82.613
50,ICD10:I82.619
50,ICD10:I82.621
50,ICD10:I82.622
50,ICD10:I82.623
50,ICD10:I82.629
50,ICD10:I82.702
50,ICD10:I82.709
50,ICD10:I82.711
50,ICD10:I82.712
50,ICD10:I82.713
50,ICD10:I82.721
50,ICD10:I82.722
50,ICD10:I82.723
50,ICD10:I82.729
50,ICD10:I82.811
50,ICD10:I82.812
50,ICD10:I82.813
50,ICD10:I82.819
50,ICD10:I82.890
50,ICD10:I82.891
50,ICD10:I82.90
50,ICD10:I82.91
50,ICD10:I82.A11
50,ICD10:I82.A12
50,ICD10:I82.A19
50,ICD10:I82.A21
50,ICD10:I82.A22
50,ICD10:I82.A23
50,ICD10:I82.A29
50,ICD10:I82.B11
50,ICD10:I82.B12
50,ICD10:I82.B13
50,ICD10:I82.B19
50,ICD10:I82.B22
50,ICD10:I82.C11
50,ICD10:I82.C12
50,ICD10:I82.C13
50,ICD10:I82.C19
50,ICD10:I82.C21
50,ICD10:I82.C22
50,ICD10:I82.C29
50,ICD9:453.0
50,ICD9:453.1
50,ICD9:453.2
50,ICD9:453.3
50,ICD9:453.42
50,ICD9:453.50
50,ICD9:453.51
50,ICD9:453.52
50,ICD9:453.6
50,ICD9:453.71
50,ICD9:453.72
50,ICD9:453.73
50,ICD9:453.74
50,ICD9:453.75
50,ICD9:453.76
50,ICD9:453.77
50,ICD9:453.79
50,ICD9:453.8
50,ICD9:453.81
50,ICD9:453.82
50,ICD9:453.83
50,ICD9:453.84
50,ICD9:453.85
50,ICD9:453.86
50,ICD9:453.87
50,ICD9:453.89
50,ICD9:453.9
51,ICD10:I26.01
51,ICD10:I26.02
51,ICD10:I26.09
51,ICD10:I26.90
51,ICD10:I26.92
51,ICD10:I26.99
51,ICD9:415.1
51,ICD9:415.11
51,ICD9:415.12
51,ICD9:415.13
51,ICD9:415.19
52,ICD10:I63.00
52,ICD10:I63.011
52,ICD10:I63.012
52,ICD10:I63.013
52,ICD10:I63.019
52,ICD10:I63.02
52,ICD10:I63.031
52,ICD10:I63.032
52,ICD10:I63.033
52,ICD10:I63.039
52,ICD10:I63.09
52,ICD10:I63.10
52,ICD10:I63.111
52,ICD10:I63.112
52,ICD10:I63.113
52,ICD10:I63.119
52,ICD10:I63.12
52,ICD10:I63.131
52,ICD10:I63.132
52,ICD10:I63.133
52,ICD10:I63.139
52,ICD10:I63.19
52,ICD10:I63.20
52,ICD10:I63.211
52,ICD10:I63.212
52,ICD10:I63.213
52,ICD10:I63.219
52,ICD10:I63.22
52,ICD10:I63.231
52,ICD10:I63.232
52,ICD10:I63.233
52,ICD10:I63.239
52,ICD10:I63.29
52,ICD10:I63.30
52,ICD10:I63.311
52,ICD10:I63.312
52,ICD10:I63.313
52,ICD10:I63.319
52,ICD10:I63.321
52,ICD10:I63.322
52,ICD10:I63.323
52,ICD10:I63.329
52,ICD10:I63.331
52,ICD10:I63.332
52,ICD10:I63.333
52,ICD10:I63.339
52,ICD10:I63.341
52,ICD10:I63.342
52,ICD10:I63.343
52,ICD10:I63.349
52,ICD10:I63.39
52,ICD10:I63.40
52,ICD10:I63.411
52,ICD10:I63.412
52,ICD10:I63.413
52,ICD10:I63.419
52,ICD10:I63.421
52,ICD10:I63.422
52,ICD10:I63.423
52,ICD10:I63.429
52,ICD10:I63.431
52,ICD10:I63.432
52,ICD10:I63.433
52,ICD10:I63.439
52,ICD10:I63.441
52,ICD10:I63.442
52,ICD10:I63.449
52,ICD10:I63.49
52,ICD10:I63.50
52,ICD10:I63.511
52,ICD10:I63.512
52,ICD10:I63.513
52,ICD10:I63.519
52,ICD10:I63.521
52,ICD10:I63.522
52,ICD10:I63.523
52,ICD10:I63.529
52,ICD10:I63.531
52,ICD10:I63.532
52,ICD10:I63.533
52,ICD10:I63.539
52,ICD10:I63.541
52,ICD10:I63.542
52,ICD10:I63.549
52,ICD10:I63.59
52,ICD10:I63.6
52,ICD10:I63.8
52,ICD10:I63.81
52,ICD10:I63.89
52,ICD10:I63.9
52,ICD9:433.0
52,ICD9:433.00
52,ICD9:433.01
52,ICD9:433.1
52,ICD9:433.10
52,ICD9:433.11
52,ICD9:433.2
52,ICD9:433.20
52,ICD9:433.21
52,ICD9:433.3
52,ICD9:433.30
52,ICD9:433.31
52,ICD9:433.80
52,ICD9:433.81
52,ICD9:433.9
52,ICD9:433.90
52,ICD9:433.91
52,ICD9:434.00
52,ICD9:434.01
52,ICD9:434.1
52,ICD9:434.10
52,ICD9:434.11
52,ICD9:434.9
52,ICD9:434.90
52,ICD9:434.91
53,ICD10:G45.0
53,ICD10:G45.1
53,ICD10:G45.2
53,ICD10:G45.3
53,ICD10:G45.4
53,ICD10:G45.8
53,ICD9:435.0
55,RXNORM:106888
55,RXNORM:106889
55,RXNORM:106891
55,RXNORM:106892
55,RXNORM:106894
55,RXNORM:106895
55,RXNORM:106896
55,RXNORM:106898
55,RXNORM:106899
55,RXNORM:106900
55,RXNORM:106901
55,RXNORM:108407
55,RXNORM:108813
55,RXNORM:108814
55,RXNORM:108815
55,RXNORM:108816
55,RXNORM:108822
55,RXNORM:1359484
55,RXNORM:1359712
55,RXNORM:1359720
55,RXNORM:1359856
55,RXNORM:1360036
55,RXNORM:1360226
55,RXNORM:1360383
55,RXNORM:1360435
55,RXNORM:150659
55,RXNORM:150660
55,RXNORM:150663
55,RXNORM:150664
55,RXNORM:150831
55,RXNORM:150973
55,RXNORM:150974
55,RXNORM:150975
55,RXNORM:150977
55,RXNORM:152598
55,RXNORM:152599
55,RXNORM:152602
55,RXNORM:153383
55,RXNORM:153384
55,RXNORM:153386
55,RXNORM:153389
55,RXNORM:1543207
55,RXNORM:1544490
55,RXNORM:1604544
55,RXNORM:1604546
55,RXNORM:1652242
55,RXNORM:1652244
55,RXNORM:1652640
55,RXNORM:1652642
55,RXNORM:1652646
55,RXNORM:1652648
55,RXNORM:1653198
55,RXNORM:1653200
55,RXNORM:1653204
55,RXNORM:1653206
55,RXNORM:1654858
55,RXNORM:1654912
55,RXNORM:213442
55,RXNORM:261111
55,RXNORM:261112
55,RXNORM:285018
55,RXNORM:311019
55,RXNORM:311020
55,RXNORM:311021
55,RXNORM:311025
55,RXNORM:311030
55,RXNORM:311033
55,RXNORM:311035
55,RXNORM:311036
55,RXNORM:314045
55,RXNORM:351857
55,RXNORM:351858
55,RXNORM:351859
55,RXNORM:351860
55,RXNORM:351926
55,RXNORM:485280
55,RXNORM:615910
55,RXNORM:616238
55,RXNORM:731281
55,RXNORM:752388
55,RXNORM:763017
55,RXNORM:763018
55,RXNORM:803194
55,RXNORM:847189
55,RXNORM:847199
55,RXNORM:847205
55,RXNORM:847213
55,RXNORM:847232
55,RXNORM:847241
55,RXNORM:847254
55,RXNORM:847257
55,RXNORM:847261
55,RXNORM:847343
55,RXNORM:865098
55,RXNORM:977840
55,RXNORM:977842
56,RXNORM:249025
56,RXNORM:249026
56,RXNORM:249027
56,RXNORM:249028
56,RXNORM:249032
56,RXNORM:249098
56,RXNORM:249100
56,RXNORM:249295
56,RXNORM:249296
56,RXNORM:249297
56,RXNORM:311042
56,RXNORM:311058
56,RXNORM:412452
56,RXNORM:412453
56,RXNORM:415061
56,RXNORM:847417
57,RXNORM:102845
57,RXNORM:1043567
57,RXNORM:1043569
57,RXNORM:1043574
57,RXNORM:1043576
57,RXNORM:1043582
57,RXNORM:1043584
57,RXNORM:105369
57,RXNORM:105371
57,RXNORM:105372
57,RXNORM:105373
57,RXNORM:105376
57,RXNORM:105377
57,RXNORM:1189814
57,RXNORM:1189818
57,RXNORM:1189827
57,RXNORM:1242968
57,RXNORM:1243026
57,RXNORM:1243033
57,RXNORM:1243040
57,RXNORM:1243833
57,RXNORM:1243835
57,RXNORM:1243843
57,RXNORM:1243845
57,RXNORM:1243848
57,RXNORM:1243850
57,RXNORM:1312415
57,RXNORM:1312422
57,RXNORM:1312429
57,RXNORM:1359802
57,RXNORM:1359979
57,RXNORM:1360096
57,RXNORM:1368391
57,RXNORM:1368398
57,RXNORM:1368409
57,RXNORM:1368416
57,RXNORM:1368423
57,RXNORM:1368430
57,RXNORM:1368437
57,RXNORM:1368444
57,RXNORM:153591
57,RXNORM:153722
57,RXNORM:153723
57,RXNORM:153724
57,RXNORM:153843
57,RXNORM:153844
57,RXNORM:153845
57,RXNORM:1544918
57,RXNORM:1544920
57,RXNORM:1545156
57,RXNORM:1545159
57,RXNORM:1545163
57,RXNORM:1545166
57,RXNORM:1593775
57,RXNORM:1593776
57,RXNORM:1593827
57,RXNORM:1593829
57,RXNORM:1593831
57,RXNORM:1593832
57,RXNORM:1593833
57,RXNORM:1593835
57,RXNORM:201056
57,RXNORM:201057
57,RXNORM:201058
57,RXNORM:201059
57,RXNORM:201060
57,RXNORM:201061
57,RXNORM:201062
57,RXNORM:201063
57,RXNORM:201064
57,RXNORM:201919
57,RXNORM:201921
57,RXNORM:201922
57,RXNORM:204045
57,RXNORM:204047
57,RXNORM:205828
57,RXNORM:205830
57,RXNORM:205872
57,RXNORM:205873
57,RXNORM:205875
57,RXNORM:205876
57,RXNORM:205879
57,RXNORM:205880
57,RXNORM:207953
57,RXNORM:207954
57,RXNORM:207955
57,RXNORM:208012
57,RXNORM:209204
57,RXNORM:209247
57,RXNORM:209248
57,RXNORM:212281
57,RXNORM:212282
57,RXNORM:213041
57,RXNORM:213170
57,RXNORM:213218
57,RXNORM:213219
57,RXNORM:213220
57,RXNORM:213485
57,RXNORM:213486
57,RXNORM:213487
57,RXNORM:214106
57,RXNORM:214107
57,RXNORM:226911
57,RXNORM:226912
57,RXNORM:226913
57,RXNORM:260286
57,RXNORM:260287
57,RXNORM:261241
57,RXNORM:261242
57,RXNORM:261243
57,RXNORM:261266
57,RXNORM:261267
57,RXNORM:261268
57,RXNORM:261351
57,RXNORM:261974
57,RXNORM:284529
57,RXNORM:284530
57,RXNORM:351452
57,RXNORM:542032
57,RXNORM:583195
57,RXNORM:665036
57,RXNORM:665040
57,RXNORM:665044
57,RXNORM:669983
57,RXNORM:669985
57,RXNORM:669987
57,RXNORM:731457
57,RXNORM:731463
57,RXNORM:847708
57,RXNORM:847712
57,RXNORM:847716
57,RXNORM:847720
57,RXNORM:847724
57,RXNORM:847913
57,RXNORM:847917
57,RXNORM:860977
57,RXNORM:860979
57,RXNORM:860983
57,RXNORM:860985
57,RXNORM:860998
57,RXNORM:861000
57,RXNORM:861002
57,RXNORM:861003
57,RXNORM:861006
57,RXNORM:861008
57,RXNORM:861012
57,RXNORM:861015
57,RXNORM:861016
57,RXNORM:861018
57,RXNORM:861019
57,RXNORM:861023
57,RXNORM:861027
57,RXNORM:861041
57,RXNORM:861043
57,RXNORM:861045
57,RXNORM:861733
57,RXNORM:861738
57,RXNORM:861742
57,RXNORM:861747
57,RXNORM:861752
57,RXNORM:861757
57,RXNORM:861762
57,RXNORM:861765
57,RXNORM:861771
57,RXNORM:861785
57,RXNORM:861789
57,RXNORM:861792
57,RXNORM:861797
57,RXNORM:861808
57,RXNORM:861818
57,RXNORM:861821
57,RXNORM:861824
57,RXNORM:865568
57,RXNORM:865569
57,RXNORM:865571
57,RXNORM:865572
57,RXNORM:865573
57,RXNORM:865574
57,RXNORM:881407
57,RXNORM:881409
57,RXNORM:881411
57,RXNORM:899993
57,RXNORM:899995
57,RXNORM:900000
57,RXNORM:900002
58,RXNORM:1361493
58,RXNORM:1361495
58,RXNORM:245266
58,RXNORM:313418
58,RXNORM:313419
58,RXNORM:389139
58,RXNORM:430102
58,RXNORM:430103
58,RXNORM:430104
58,RXNORM:430491
58,RXNORM:430492
80,ICD10:E11.00
80,ICD10:E11.01
80,ICD10:E11.10
80,ICD10:E11.11
80,ICD10:E11.21
80,ICD10:E11.22
80,ICD10:E11.29
80,ICD10:E11.311
80,ICD10:E11.319
80,ICD10:E11.321
80,ICD10:E11.3211
80,ICD10:E11.3212
80,ICD10:E11.3213
80,ICD10:E11.3219
80,ICD10:E11.329
80,ICD10:E11.3291
80,ICD10:E11.3292
80,ICD10:E11.3293
80,ICD10:E11.3299
80,ICD10:E11.331
80,ICD10:E11.3311
80,ICD10:E11.3312
80,ICD10:E11.3313
80,ICD10:E11.3319
80,ICD10:E11.339
80,ICD10:E11.3391
80,ICD10:E11.3392
80,ICD10:E11.3393
80,ICD10:E11.3399
80,ICD10:E11.341
80,ICD10:E11.3411
80,ICD10:E11.3412
80,ICD10:E11.3413
80,ICD10:E11.3419
80,ICD10:E11.349
80,ICD10:E11.3491
80,ICD10:E11.3492
80,ICD10:E11.3493
80,ICD10:E11.3499
80,ICD10:E11.351
80,ICD10:E11.3511
80,ICD10:E11.3512
80,ICD10:E11.3513
80,ICD10:E11.3519
80,ICD10:E11.3521
80,ICD10:E11.3522
80,ICD10:E11.3523
80,ICD10:E11.3531
80,ICD10:E11.3532
80,ICD10:E11.3533
80,ICD10:E11.3541
80,ICD10:E11.3542
80,ICD10:E11.3543
80,ICD10:E11.3551
80,ICD10:E11.3552
80,ICD10:E11.3553
80,ICD10:E11.3559
80,ICD10:E11.359
80,ICD10:E11.3591
80,ICD10:E11.3592
80,ICD10:E11.3593
80,ICD10:E11.3599
80,ICD10:E11.36
80,ICD10:E11.37X3
80,ICD10:E11.37X9
80,ICD10:E11.39
80,ICD10:E11.40
80,ICD10:E11.41
80,ICD10:E11.42
80,ICD10:E11.43
80,ICD10:E11.44
80,ICD10:E11.49
80,ICD10:E11.51
80,ICD10:E11.52
80,ICD10:E11.59
80,ICD10:E11.610
80,ICD10:E11.618
80,ICD10:E11.620
80,ICD10:E11.621
80,ICD10:E11.622
80,ICD10:E11.628
80,ICD10:E11.630
80,ICD10:E11.638
80,ICD10:E11.641
80,ICD10:E11.649
80,ICD10:E11.65
80,ICD10:E11.69
80,ICD10:E11.8
80,ICD10:E11.9
80,ICD9:250.00
80,ICD9:250.10
80,ICD9:250.20
80,ICD9:250.30
80,ICD9:250.40
80,ICD9:250.50
80,ICD9:250.60
80,ICD9:250.70
80,ICD9:250.80
80,ICD9:250.90
80,ICD9:250.02
80,ICD9:250.12
80,ICD9:250.22
80,ICD9:250.32
80,ICD9:250.42
80,ICD9:250.52
80,ICD9:250.62
80,ICD9:250.72
80,ICD9:250.82
80,ICD9:250.92
59,ICD9:492.0
61,ICD10:E84.0
61,ICD9:277.02
62,ICD10:N18.5
62,ICD9:585.5
63,ICD10:N18.6
63,ICD9:585.6
65,ICD10:C00.0
65,ICD10:C00.1
65,ICD10:C00.2
65,ICD10:C00.3
65,ICD10:C00.5
65,ICD10:C00.9
65,ICD10:C01
65,ICD10:C02.0
65,ICD10:C02.1
65,ICD10:C02.2
65,ICD10:C02.3
65,ICD10:C02.4
65,ICD10:C02.8
65,ICD10:C02.9
65,ICD10:C03.0
65,ICD10:C03.1
65,ICD10:C03.9
65,ICD10:C04.0
65,ICD10:C04.1
65,ICD10:C04.9
65,ICD10:C05.0
65,ICD10:C05.1
65,ICD10:C05.2
65,ICD10:C05.8
65,ICD10:C05.9
65,ICD10:C06.0
65,ICD10:C06.1
65,ICD10:C06.2
65,ICD10:C06.89
65,ICD10:C06.9
65,ICD10:C07
65,ICD10:C08.0
65,ICD10:C08.9
65,ICD10:C09.0
65,ICD10:C09.1
65,ICD10:C09.8
65,ICD10:C09.9
65,ICD10:C10.0
65,ICD10:C10.2
65,ICD10:C10.3
65,ICD10:C10.8
65,ICD10:C10.9
65,ICD10:C11.0
65,ICD10:C11.1
65,ICD10:C11.2
65,ICD10:C11.3
65,ICD10:C11.9
65,ICD10:C12
65,ICD10:C13.0
65,ICD10:C13.1
65,ICD10:C13.2
65,ICD10:C13.8
65,ICD10:C13.9
65,ICD10:C14.0
65,ICD10:C14.8
65,ICD10:C15.3
65,ICD10:C15.4
65,ICD10:C15.5
65,ICD10:C15.8
65,ICD10:C15.9
65,ICD10:C16.0
65,ICD10:C16.1
65,ICD10:C16.2
65,ICD10:C16.3
65,ICD10:C16.4
65,ICD10:C16.5
65,ICD10:C16.6
65,ICD10:C16.8
65,ICD10:C16.9
65,ICD10:C17.0
65,ICD10:C17.1
65,ICD10:C17.2
65,ICD10:C17.3
65,ICD10:C17.8
65,ICD10:C19
65,ICD10:C20
65,ICD10:C21.0
65,ICD10:C21.1
65,ICD10:C21.2
65,ICD10:C21.8
65,ICD10:C22.0
65,ICD10:C22.1
65,ICD10:C22.2
65,ICD10:C22.3
65,ICD10:C22.4
65,ICD10:C22.7
65,ICD10:C22.8
65,ICD10:C22.9
65,ICD10:C23
65,ICD10:C24.0
65,ICD10:C24.1
65,ICD10:C24.8
65,ICD10:C24.9
65,ICD10:C25.0
65,ICD10:C25.1
65,ICD10:C25.2
65,ICD10:C25.3
65,ICD10:C25.4
65,ICD10:C25.7
65,ICD10:C25.8
65,ICD10:C25.9
65,ICD10:C26.0
65,ICD10:C26.1
65,ICD10:C26.9
65,ICD10:C30.0
65,ICD10:C30.1
65,ICD10:C31.0
65,ICD10:C31.1
65,ICD10:C31.3
65,ICD10:C31.9
65,ICD10:C32.0
65,ICD10:C32.1
65,ICD10:C32.2
65,ICD10:C32.3
65,ICD10:C32.8
65,ICD10:C32.9
65,ICD10:C33
65,ICD10:C34.00
65,ICD10:C34.01
65,ICD10:C34.02
65,ICD10:C34.10
65,ICD10:C34.11
65,ICD10:C34.12
65,ICD10:C34.2
65,ICD10:C34.30
65,ICD10:C34.31
65,ICD10:C34.32
65,ICD10:C34.80
65,ICD10:C34.81
65,ICD10:C34.82
65,ICD10:C34.90
65,ICD10:C34.91
65,ICD10:C34.92
65,ICD10:C37
65,ICD10:C38.0
65,ICD10:C38.1
65,ICD10:C38.2
65,ICD10:C38.3
65,ICD10:C38.4
65,ICD10:C38.8
65,ICD10:C39.9
65,ICD10:C40.00
65,ICD10:C40.01
65,ICD10:C40.02
65,ICD10:C40.20
65,ICD10:C40.21
65,ICD10:C40.22
65,ICD10:C41.0
65,ICD10:C41.1
65,ICD10:C41.2
65,ICD10:C41.3
65,ICD10:C41.4
65,ICD10:C41.9
65,ICD10:C43.0
65,ICD10:C43.10
65,ICD10:C43.11
65,ICD10:C43.12
65,ICD10:C43.122
65,ICD10:C43.20
65,ICD10:C43.21
65,ICD10:C43.22
65,ICD10:C43.30
65,ICD10:C43.31
65,ICD10:C43.39
65,ICD10:C43.4
65,ICD10:C43.52
65,ICD10:C43.59
65,ICD10:C43.60
65,ICD10:C43.61
65,ICD10:C43.62
65,ICD10:C43.70
65,ICD10:C43.71
65,ICD10:C43.72
65,ICD10:C43.8
65,ICD10:C43.9
65,ICD10:C45.0
65,ICD10:C45.1
